,Unnamed: 0,ID,Code,Language Name,Alternate Names,Endangerment Status,Estimated Speakers,Language Family,Dialects/Variants,Additional Information,Notes,Geographical Regions,Region,Coordinates,Index,Country,Latitude,Longitude
2916,3501,9490,swt,Sawila,"Manata; Wullili; Sawali; ""Tanglapui"";",Threatened,3000.0,Timor-Alor-Pantar; Alor,Lalamana; Salimana; Sileba; Loona; Manase; Kanaumana; Kilaara; Saliira; Lamotena;,,"While Sawila [swt] and Kula [tpg] are both sometimes called 'Tanglapui,' they are separate languages which are not mutually intelligible.",Indonesia;,Southeast Asia,"(-8.218577, 125.133487)",2635,Indonesia,-8.218577,125.133487
2917,3503,5286,pos,Sayula Popoluca,"Popoluca de Sayula; Sayulateco; Popoluca, Sayula; Sayula; Sayultec; Popoluca (Sayula); Sayula Mixean;",Threatened,3025.0,Mixe-Zoquean; Mixean,,,,Mexico;,"Mexico, Central America, Caribbean","(17.8333333333, -95.0)",2637,Mexico,17.8333333333,-95.0
2918,3505,3049,gla,Scottish Gaelic,"Gaelic, Scottish; Gaelic (Scots); Scottish Gaelic; Scotch-Gaelic; Gàidhlig; Gaelic; Scots Gaelic; Albannach Gaidhlig; Erse; Gadhelisch",Threatened,25000.0,Indo-European; Celtic; Goidelic,Inner Hebrides; Outer Hebrides; Western Isles; Highland; Glaswegian Gaelic; Canadian Gaelic;,,,United Kingdom;,Europe,"(57.0, -4.0)",2639,United Kingdom,57.0,-4.0
2919,3506,10784,,Se,Fanafo,Severely Endangered,20.0,"Austronesian, Malayo-Polynesian, Oceanic, Northern Vanuatu",,,,Vanuatu;,Pacific,,2640,Vanuatu,,
2920,3511,5071,seg,Segeju,Kisegeju; Sageju; Sengeju;,Threatened,7000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Southern Bantoid,,,,Tanzania;,Africa,"(-4.8173, 39.0783)",2644,Tanzania,-4.8173,39.0783
2921,3512,5688,skj,Seke (Nepal),,Threatened,7000.0,Sino-Tibetan; Tamangic,Tangbe; Tetang; Chuksang,,Related to Gurung. Some similarities with Thakali and Manangba. Very different from Lowa. Tangbe people do not understand Chuksang very well; but Chuksang understand Tangbe. They are reported to understand Gurung but Gurung speakers do not understand Seke.,Nepal;,South Asia,"(28.9166666667, 83.75)",2645,Nepal,28.9166666667,83.75
2922,3513,1465,ske,Seke (Vanuatu),Ske;,Threatened,600.0,Austronesian; Malayo-Polynesian; Oceanic; Central Vanuatu,,,,Vanuatu;,Pacific,"(-15.825, 168.169)",2646,Vanuatu,-15.825,168.169
2923,3514,4615,syi,Seki,Sekyani; Sekiani; Sekiyani; Sekiana; Shekiyana; Sheke; Seke; Beseki; Bulu; Seseki;,Vulnerable,14690.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Southern Bantoid,,,,Gabon;Equatorial Guinea;,Africa,,2647,Gabon,,
2924,3515,4615,syi,Seki,Sekyani; Sekiani; Sekiyani; Sekiana; Shekiyana; Sheke; Seke; Beseki; Bulu; Seseki;,Vulnerable,14690.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Southern Bantoid,,,,Gabon;Equatorial Guinea;,Africa,,2647,Equatorial Guinea,,
2925,3517,7190,kgi,Selangor Sign Language,KLSL; Kuala Lumpur Sign Language;,Endangered,500.0,Sign Language; Southeast Asian,,,,Malaysia;,Southeast Asia,"(3.13, 101.61)",2649,Malaysia,3.13,101.61
2926,3518,6039,snw,Selee,Santrokofi; Sentrokofi; Bale; Sele;,Threatened,6000.0,Niger-Congo; Atlantic-Congo; Kwa,,,,Ghana;,Africa,,2650,Ghana,,
2927,3519,1257,sea,Semai,"Senoi; Sengoi; Sakai; Central Sakai; Central ""Sakai""; Zentral Sakai",Vulnerable,29000.0,Austro-Asiatic; Aslian; Central Aslian,Jelai; Telom; Lipis; Perak II; Perak I; Betau; Cameron; Bil; Ulu Kampar; Orang Tanjong of Ulu Langat; Sungkai; Bidor,,,Malaysia;,Southeast Asia,"(4.33333333333, 101.666666667)",2651,Malaysia,4.33333333333,101.666666667
2928,3520,1256,szc,Semaq Beri,Semaq Bri; Semoq Beri; Ulu Tembeling,Threatened,2488.0,Austro-Asiatic; Aslian; South Aslian,,,Not to be confused with Semelai [sza],Malaysia;,Southeast Asia,"(4.0012, 102.8443)",2652,Malaysia,4.0012,102.8443
2929,3521,1255,sza,Semelai,Bera; Semelai Bera; Serting,Vulnerable,4103.0,Austro-Asiatic; Aslian; South Aslian,,,,Malaysia;,Southeast Asia,"(3.099, 102.622)",2653,Malaysia,3.099,102.622
2930,3522,5395,smy,Semnani,Simnani;,Vulnerable,60000.0,Indo-European; Indo-Iranian; Iranian; Western Iranian,,,,Iran;,Near East,"(34.8679, 53.4924)",2654,Iran,34.8679,53.4924
2931,3523,5432,syn,Senaya,Sena:ya; Christian Neo-Aramaic; Shan Sray; Lshan Sray; Soray; Sray; Shan Gyanan;,Endangered,200.0,Afro-Asiatic; Semitic; Aramaic,,,"From Charles Häberl: [Senaya is] ""distinct from other sub-groups and not mutually intelligible. Located at the Southeastern periphery of Northeastern Neo-Aramaic dialects. Same vicinity as Hulaulá but not mutually intelligible. Chaldean Catholics from Iranian Kurdistan.""",Iran;,Near East,"(35.1852, 46.5932)",2655,Iran,35.1852,46.5932
2932,3524,2649,sej,Sene,,Severely Endangered,10.0,Trans-New Guinea; Finisterre-Huon,,,,Papua New Guinea;,Pacific,"(-6.3753, 147.7825)",2656,Papua New Guinea,-6.3753,147.7825
2933,3525,514,see,Seneca,Tsonnontouan; Taroko;,Critically Endangered,50.0,Iroquoian; Northern Iroquoian,,,,USA;Canada;,North America,"(42.3291, -78.868)",2657,United States of America,42.3291,-78.868
2934,3526,514,see,Seneca,Tsonnontouan; Taroko;,Critically Endangered,50.0,Iroquoian; Northern Iroquoian,,,,USA;Canada;,North America,"(42.3291, -78.868)",2657,Canada,42.3291,-78.868
2935,3527,514,see,Seneca,Tsonnontouan; Taroko;,Critically Endangered,50.0,Iroquoian; Northern Iroquoian,,,,USA;Canada;,North America,"(43.0555, -80.1938)",2657,United States of America,43.0555,-80.1938
2936,3528,514,see,Seneca,Tsonnontouan; Taroko;,Critically Endangered,50.0,Iroquoian; Northern Iroquoian,,,,USA;Canada;,North America,"(43.0555, -80.1938)",2657,Canada,43.0555,-80.1938
2937,3529,2780,snu,Senggi,Sengi; Viid,Endangered,120.0,Border; Waris,,,,Indonesia;,Southeast Asia,"(-3.4339, 140.7685)",2658,Indonesia,-3.4339,140.7685
2938,3530,10614,spk,Sengo,Manambu,Endangered,300.0,Sepik; Ndu,,,"Laycock (1973) includes the village of Sengo as potentially Manambu-speaking, but, following Staalsen (1975), Sengo is treated as a separate language in the Catalogue of Endangered Languages.",Papua New Guinea;,Pacific,"(-4.02, 142.96)",2659,Papua New Guinea,-4.02,142.96
2939,3531,2650,ssz,Sengseng,Asengseng;,Threatened,1750.0,Austronesian; Malayo-Polynesian; Oceanic; North New Guinea,,,,Papua New Guinea;,Pacific,"(-6.0681, 150.2792)",2660,Papua New Guinea,-6.0681,150.2792
2940,3532,4569,1iz,Sengwer,Cherengany; Mei;,Threatened,6000.0,Nilotic; Southern Nilotic,,,,Kenya;,Africa,,2661,Kenya,,
2941,3533,8489,sjs,Senhaja de Srair,Sanhāja of Srair; Senhajiya; Sanhaja de Srair; ,Vulnerable,50000.0,Afro-Asiatic; Berber,,,,Morocco;,Africa,"(34.881362, -4.611313)",2662,Morocco,34.881362,-4.611313
2942,3535,5404,spb,Sepa (Indonesia),,Threatened,2600.0,Austronesian; Malayo-Polynesian; Central Maluku; Nunusaku,,,,Indonesia;,Southeast Asia,"(-3.322117, 129.130469)",2664,Indonesia,-3.322117,129.130469
2943,3536,2651,spe,Sepa (Papua New Guinea),,Endangered,200.0,Austronesian; Malayo-Polynesian; Oceanic; North New Guinea,,,,Papua New Guinea;,Pacific,"(-4.3245, 144.9755)",2665,Papua New Guinea,-4.3245,144.9755
2944,3537,10651,spm,Sepen,Akukem,Endangered,409.0,Lower Sepik-Ramu; Ramu; Lower Ramu,,,,Papua New Guinea;,Pacific,"(-4.23, 144.81)",2666,Papua New Guinea,-4.23,144.81
2945,3538,10581,iws,Sepik Iwam,Yawenian,Threatened,2500.0,Sepik; Iwam,,,,Papua New Guinea;,Pacific,"(-4.31, 142.12)",2667,Papua New Guinea,-4.31,142.12
2946,3539,2652,sry,Sera,Ssia; Serra,Endangered,432.0,Austronesian; Malayo-Polynesian; Oceanic; North New Guinea,,,,Papua New Guinea;,Pacific,"(-3.0033, 141.9158)",2668,Papua New Guinea,-3.0033,141.9158
2947,3540,5846,sei,Seri,,Threatened,858.0,"Isolate; Mexican, Central American, or Caribbean",,,"(Formerly sometimes associated with the Hokan hypothesis, but this has generally been abandoned.)",Mexico;,"Mexico, Central America, Caribbean","(29.0, -112.0)",2669,Mexico,29.0,-112.0
2948,3541,2781,sve,Serili,,Endangered,330.0,Austronesian; Malayo-Polynesian; Babar,,,,Indonesia;,Southeast Asia,"(-8.1136, 129.9023)",2670,Indonesia,-8.1136,129.9023
2949,3543,5421,stf,Seta,Aunalei,Endangered,155.0,Torricelli; One,,,,Papua New Guinea;,Pacific,"(-3.41926, 141.7941)",2672,Papua New Guinea,-3.41926,141.7941
2950,3544,5424,stm,Setaman,Setamin,Threatened,381.0,Trans-New Guinea; Ok; Mountain Ok,,,,Papua New Guinea;,Pacific,"(-5.31, 141.83)",2673,Papua New Guinea,-5.31,141.83
2951,3545,5357,sbi,Seti,Aunalei,Endangered,113.0,Torricelli; One,,,Seti could be regarded as a dialect of Seta (Laycock 1973).,Papua New Guinea;,Pacific,"(-3.44052, 141.8483)",2674,Papua New Guinea,-3.44052,141.8483
2952,3547,4607,sze,Sezo,Seze;,Threatened,3000.0,Afro-Asiatic; Omotic; Mao,,,,Ethiopia;,Africa,,2676,Ethiopia,,
2953,3548,5032,scw,Sha,,Threatened,3000.0,Afro-Asiatic; Chadic; West Chadic,,,,Nigeria;,Africa,,2677,Nigeria,,
2954,3549,1379,sbf,Shabo,Chabu; Shabu; Sabu; Shako; Mekeyer; Mikeyir; Mikair;,Severely Endangered,600.0,Unclassified; Komuz?,,,,Ethiopia;,Africa,"(7.58333333333, 35.4166666667)",2678,Ethiopia,7.58333333333,35.4166666667
2955,3551,4014,swo,Shanenawa,Katukina Shanenawa,Critically Endangered,23.0,Pano-Tacanan; Mainline,,,"Fleck (2013:18) gives Shanenawa as a dialect of Yaminawa, as does Campbell (2012:101): Yaminawa (Pano-Tacanan, Panoan), with the dialects: Sharanawa, Yawanawa, Shanenawa [Katukina de Feijó], Shawanawa [Arara], Mastanawa, and Marinawa. Several of these are treated as independent languages in some sources. Ethnologue (2013) treats Shanenawa as an unclassified language.",Brazil;,South America,"(-8.1014, -70.2129)",2680,Brazil,-8.1014,-70.2129
2956,3552,5047,sho,Shanga,Shangawa; Shonga; Shongawa;,Threatened,5000.0,Niger-Congo; Mande; Eastern Mande,,,,Nigeria;,Africa,,2681,Nigeria,,
2957,3553,5365,shj,Shatt,Caning;,Vulnerable,30000.0,Daju; Eastern Daju,,,,Sudan;,Africa,"(10.8333333333, 30.0)",2682,Sudan,10.8333333333,30.0
2958,3555,1517,sjw,Shawnee,,Severely Endangered,100.0,Algic; Algonquian,,,,USA;,North America,"(35.359, -96.9298)",2684,United States of America,35.359,-96.9298
2959,3556,5932,bcq-she,Shé,She; Sce; Kaba;,Vulnerable,13116.0,Afro-Asiatic; Omotic; Bench,,,,Ethiopia;,Africa,"(7.748522, 35.949797)",2685,Ethiopia,7.748522,35.949797
2960,3557,1326,shx,She,Huo Nte; 畬語; 山哈,Severely Endangered,1000.0,Hmong-Mien; Hmongic,Lianhua; Luofu;,,,China;,East Asia,"(23.3333, 115.2459)",2686,China,23.3333,115.2459
2961,3560,10893,sth,Shelta,"Cant, Gammon, Irish Traveler Cant, Sheldru, The Cant",Vulnerable,27000.0,,None known. Based largely on Irish [gle] with influence from an undocumented source.,Shelta is a secret language of travelers in the British Isles.,,United Kingdom;Ireland;,Europe,"(53.178583, -7.556409)",2689,United Kingdom,53.178583,-7.556409
2962,3561,10893,sth,Shelta,"Cant, Gammon, Irish Traveler Cant, Sheldru, The Cant",Vulnerable,27000.0,,None known. Based largely on Irish [gle] with influence from an undocumented source.,Shelta is a secret language of travelers in the British Isles.,,United Kingdom;Ireland;,Europe,"(53.178583, -7.556409)",2689,Ireland,53.178583,-7.556409
2963,3562,10893,sth,Shelta,"Cant, Gammon, Irish Traveler Cant, Sheldru, The Cant",Vulnerable,27000.0,,None known. Based largely on Irish [gle] with influence from an undocumented source.,Shelta is a secret language of travelers in the British Isles.,,United Kingdom;Ireland;,Europe,"(55.290105, -4.26558)",2689,United Kingdom,55.290105,-4.26558
2964,3563,10893,sth,Shelta,"Cant, Gammon, Irish Traveler Cant, Sheldru, The Cant",Vulnerable,27000.0,,None known. Based largely on Irish [gle] with influence from an undocumented source.,Shelta is a secret language of travelers in the British Isles.,,United Kingdom;Ireland;,Europe,"(55.290105, -4.26558)",2689,Ireland,55.290105,-4.26558
2965,3564,4479,lan,Shen,Laru; Larawa; Laranchi; Laro;,Threatened,1000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Kainji,,,,Nigeria;,Africa,"(10.277677, 4.468075)",2690,Nigeria,10.277677,4.468075
2966,3565,4479,lan,Shen,Laru; Larawa; Laranchi; Laro;,Threatened,1000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Kainji,,,,Nigeria;,Africa,"(10.34042, 4.466015)",2690,Nigeria,10.34042,4.466015
2967,3566,4479,lan,Shen,Laru; Larawa; Laranchi; Laro;,Threatened,1000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Kainji,,,,Nigeria;,Africa,"(10.33338, 4.399911)",2690,Nigeria,10.33338,4.399911
2968,3567,4479,lan,Shen,Laru; Larawa; Laranchi; Laro;,Threatened,1000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Kainji,,,,Nigeria;,Africa,"(10.32311, 4.257018)",2690,Nigeria,10.32311,4.257018
2969,3568,490,scv,Sheni,Shenanci; Seni; Shani; Shaini;,Critically Endangered,6.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Kainji,,,,Nigeria;,Africa,"(10.383333, 8.75)",2691,Nigeria,10.383333,8.75
2970,3569,5689,sdp,Sherdukpen,Ngnok;,Threatened,2000.0,Sino-Tibetan; Kho-Bwa,,,,India;,South Asia,"(27.0, 92.5)",2692,India,27.0,92.5
2971,3573,5033,gua,Shiki,Gubi; Guba; Gubawa; Mashiki;,Endangered,1000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Southern Bantoid,Guru; Gubi;,,,Nigeria;,Africa,"(10.5238, 9.72769)",2694,Nigeria,10.5238,9.72769
2972,3574,2737,sik,Shikuyana,Sikiana; Chikena; Chiquena; Chiquiana; Shikiana; Sikiána; Sikiâna; Sikïiyana; Sikiyana; Tshikiana; Xikiyana; Xikujan; Katxúyana; Kaxuiana; Kashuyana-Warikyana;,Endangered,162.0,Cariban; Parukotoan,Shikuyana; Warikyana;,,"For some, Shikuyana is a dialect of Kashuyana (Kaxuiana, Katxúyana), for others the two are separate languages. ELCat has a separate entry for each.",Suriname;,South America,"(1.9991, -56.2719)",2695,Suriname,1.9991,-56.2719
2973,3575,5691,adi-shi,Shimong,,Threatened,2000.0,Sino-Tibetan; Tani,,,,India;,South Asia,,2696,India,,
2974,3576,2738,shp,Shipibo,Shipibo-Conibo; Shipibo-Konibo;,Vulnerable,22517.0,Pano-Tacanan; Mainline,Shipibo; Conibo; Shetebo; Pisquibo; Capanahua (Kapanawa) of the Tapiche River,,"Fleck (2013): Shipibo-Konibo is a single language with 3 dialects: Shipibo; Konibo (currently fused) and obsolescent Kapanawa of the Tapiche River (no longer spoken as an everyday language, but a few speakers remember it) (p. 11).Shipibo and Kapanawa of the Tapiche River share 90% of their vocabulary and have fewer phonological differences than American and British dialects of English (p. 17). The Kapanawas of the Tapiche River and the (Shipibo-)Konibos are so closely related linguistically that their separation must have taken place closer to 1600 a.d. (p. 21).",Peru;,South America,"(-7.5, -75.0)",2697,Peru,-7.5,-75.0
2975,3578,852,jeb,Shiwilu,Xiwilu; Jebero; Chébero; Jébero; Xihuila; Xébero; Xevero; Xebero; Chebero; Hevero;,Critically Endangered,30.0,Cahuapanan,,Now called Xiwilu.,,Peru;,South America,"(-5.41666666667, -76.5)",2699,Peru,-5.41666666667,-76.5
2976,3579,5431,sxg,Shixing,Xumi; 史興話; 旭米語,Threatened,1000.0,Sino-Tibetan; Naic, two sub-varieties with restricted mutual intelligibility (Lower Xumi and Upper Xumi),"Xumi (旭米語, /ʃʉ-hĩ ketɕɐ/) means 'the language of the Shu people'. It is also known as Shixing 史興語 (Chirkova 2015, p. c.).","In the Muli County where this group lives, the Shixing-speaking people are known as Xùmǐ 旭米 (currently their official denomination in Chinese) or Sùmǔ 粟母, both of which are Chinese renderings of the group’s name in Prinmi (Púmǐ), Prinmi being the language of Mùlǐ’s ethnic majority (Chirkova 2009).",China;,East Asia,"(28.5263, 100.4734)",2700,China,28.5263,100.4734
2977,3580,2061,sle,Sholaga,Kadu Sholigar; Sholiga; Sholigar; Solaga; Soliga; Soligar; Solanayakkans; Sholanayika;,Vulnerable,24000.0,Dravidian; South Dravidian,,,,India;,South Asia,"(11.9848, 77.143267)",2701,India,11.9848,77.143267
2978,3581,5146,sii,Shom Peng,Shom Pen; Shompeng; Shompen; Shobang; Inland of Great Nicobar; Inlanddialekt; Shom-Pen; ʃom-pe,Threatened,350.0,Austro-Asiatic; Nicobarese; South Nicobar,,,,India;,South Asia,"(7.02, 93.81)",2702,India,7.02,93.81
2979,3582,3048,cjs,Shor,Kuznets Tatar; Kondoma Tatar; Mras-Su Tatar; шорский язык; Шор тили; šor tili; Тадар тили; tadar tili; Schoren; Minusinsk-Tataren; Şorca; Şor Türkçesi; ,Severely Endangered,10000.0,Turkic; South Siberian,Qïzïl; Mrassa; Kondoma; Qača; SaƔay;,"The Shor language belongs to the Turkish-Tatar languages -- East Hunnish branch, Uighur-Oguz group, Khakass subgroup. It differs from its kindred languages (Khakass, Kamas, Chylym Tatar) in several specific traits in phonetics and grammar. There are two dialects in Shor: Mrasu in the Tom and Mrasu basins, and Kondoma in the Lower-Tom and Kondoma basins. (The Red Book of the Peoples of the Russian Empire)",,Russia;,Caucasus;Europe;East Asia,"(53.0, 88.0)",2703,Russia,53.0,88.0
2980,3583,1473,shh,Shoshone,Shoshoni; Shoshoni-Goshiute; Shonshoni;,Endangered,1000.0,Uto-Aztecan; Northern Uto-Aztecan; Numic,Western Shoshone; Northern Shoshone; Eastern Shoshone;,,,USA;,North America,"(43.0438, -112.4629)",2704,United States of America,43.0438,-112.4629
2981,3584,1473,shh,Shoshone,Shoshoni; Shoshoni-Goshiute; Shonshoni;,Endangered,1000.0,Uto-Aztecan; Northern Uto-Aztecan; Numic,Western Shoshone; Northern Shoshone; Eastern Shoshone;,,,USA;,North America,"(40.0358, -113.9835)",2704,United States of America,40.0358,-113.9835
2982,3585,1473,shh,Shoshone,Shoshoni; Shoshoni-Goshiute; Shonshoni;,Endangered,1000.0,Uto-Aztecan; Northern Uto-Aztecan; Numic,Western Shoshone; Northern Shoshone; Eastern Shoshone;,,,USA;,North America,"(43.014, -108.8209)",2704,United States of America,43.014,-108.8209
2983,3588,5867,sgh,Shughni,Shugnan-Rushan; Shighni; Khugni;,Vulnerable,90000.0,Indo-European; Indo-Iranian; Iranian; Eastern Iranian,"Shughni, Roshani, Khufi, Bartangi, Roshorvi, Sarikoli",,"Ethnologue has Rushani (Rushan, Roshani, Oroshani) as a dialect of Shughni, along with Bartangi (Bartang), Oroshor (Roshorvi), Khufi (Khuf, Chuf), Shughni (Shugan, Shugnan, Shighni, Khugni). It says Khufi and Bartangi dialects may be separate languages, and Oroshani may be separate from Rushani.Speakers of Bartangī, Orōšōrī, Rōšānī, and Šuḡnī can understand each other; one may say that they speak “regional dialects.” On the other hand, “dialect” also seems justified from a historical point of view (Lentz, 1933, p. 14).Synchronically, the question “dialect of which language?” poses ethnic problems, as no generally recognized standard form exists. Even speakers of the most closely related Orōšōrī would never accept that they speak a “dialect” of Bartangī, and the reverse also holds true. (For the native classification see Sköld, 1936, p. 14.) It is accordingly preferable to call Bartangī, Orōšōrī, Rōšānī, and Šuḡnī “languages” and members of a genetically closely related “language group” (for this term cf., e.g., Heger, 1976) corresponding to the Russian expression “yazykovaya gruppa.” (Buddruss, G. 1988: http://www.iranicaonline.org/articles/bartangi-a-member-of-the-sugni-q)",Tajikistan;Afghanistan;,Near East,,2707,Tajikistan,,
2984,3589,5867,sgh,Shughni,Shugnan-Rushan; Shighni; Khugni;,Vulnerable,90000.0,Indo-European; Indo-Iranian; Iranian; Eastern Iranian,"Shughni, Roshani, Khufi, Bartangi, Roshorvi, Sarikoli",,"Ethnologue has Rushani (Rushan, Roshani, Oroshani) as a dialect of Shughni, along with Bartangi (Bartang), Oroshor (Roshorvi), Khufi (Khuf, Chuf), Shughni (Shugan, Shugnan, Shighni, Khugni). It says Khufi and Bartangi dialects may be separate languages, and Oroshani may be separate from Rushani.Speakers of Bartangī, Orōšōrī, Rōšānī, and Šuḡnī can understand each other; one may say that they speak “regional dialects.” On the other hand, “dialect” also seems justified from a historical point of view (Lentz, 1933, p. 14).Synchronically, the question “dialect of which language?” poses ethnic problems, as no generally recognized standard form exists. Even speakers of the most closely related Orōšōrī would never accept that they speak a “dialect” of Bartangī, and the reverse also holds true. (For the native classification see Sköld, 1936, p. 14.) It is accordingly preferable to call Bartangī, Orōšōrī, Rōšānī, and Šuḡnī “languages” and members of a genetically closely related “language group” (for this term cf., e.g., Heger, 1976) corresponding to the Russian expression “yazykovaya gruppa.” (Buddruss, G. 1988: http://www.iranicaonline.org/articles/bartangi-a-member-of-the-sugni-q)",Tajikistan;Afghanistan;,Near East,,2707,Afghanistan,,
2985,3591,5368,shw,Shwai,Shirumba; Shuway; Ludumor; Cwaya;,Threatened,3500.0,Niger-Congo; Heiban; West-Central Heiban,Ndano; Shabun; Cerumba;,,,Sudan;,Africa,"(11.3184, 30.4156)",2709,Sudan,11.3184,30.4156
2986,3592,2514,spg; sian1255,Sian,Sihan,Endangered,275.0,Austronesian; Western Malayo-Polynesian; Punan; North Borneo; Melanau-Kajang,,,,Malaysia;,Southeast Asia,"(2.7199, 113.7018)",2710,Malaysia,2.7199,113.7018
2987,3594,4779,nco,Sibe,Nagovisi; Sibbe; Sibe-Nagovisi;,Threatened,5000.0,South Bougainville; Nasioi,,,,Papua New Guinea;,Pacific,"(-6.388497, 155.398378)",2712,Papua New Guinea,-6.388497,155.398378
2988,3596,9874,"chq, cco, cvn",Sierra Chinantec,jmiih dzä mo'; Chinanteco de la Sierra; Valle Nacional Chinantec; Quiotepec Chinantec; Comaltepec Chinantec,Vulnerable,10440.0,Otomanguean; Chinantecan,jmiih dzä mo',,"Some sources list up to 14 different Chinantec languages. According to the most recent and accurate sources available, there are 11 different Chinantec languages, with 20 different dialects. (INALI 2009)",Mexico;,"Mexico, Central America, Caribbean","(17.775007, -96.307712)",2714,Mexico,17.775007,-96.307712
2989,3597,9874,"chq, cco, cvn",Sierra Chinantec,jmiih dzä mo'; Chinanteco de la Sierra; Valle Nacional Chinantec; Quiotepec Chinantec; Comaltepec Chinantec,Vulnerable,10440.0,Otomanguean; Chinantecan,jmiih dzä mo',,"Some sources list up to 14 different Chinantec languages. According to the most recent and accurate sources available, there are 11 different Chinantec languages, with 20 different dialects. (INALI 2009)",Mexico;,"Mexico, Central America, Caribbean","(17.627008, -96.593399)",2714,Mexico,17.627008,-96.593399
2990,3598,9874,"chq, cco, cvn",Sierra Chinantec,jmiih dzä mo'; Chinanteco de la Sierra; Valle Nacional Chinantec; Quiotepec Chinantec; Comaltepec Chinantec,Vulnerable,10440.0,Otomanguean; Chinantecan,jmiih dzä mo',,"Some sources list up to 14 different Chinantec languages. According to the most recent and accurate sources available, there are 11 different Chinantec languages, with 20 different dialects. (INALI 2009)",Mexico;,"Mexico, Central America, Caribbean","(17.569248, -96.54685)",2714,Mexico,17.569248,-96.54685
2991,3600,6169,poi,Sierra Popoluca,"Highland Popoluca, Popoluca de la Sierra, Soteapanec, Soteapan Zoque,",Vulnerable,26017.0,Mixe-Zoquean; Zoquean,,,,Mexico;,"Mexico, Central America, Caribbean","(18.3333333333, -95.1666666667)",2716,Mexico,18.3333333333,-95.1666666667
2992,3601,3519,tos,Sierra Totonac,"Highland Totonac, Totonako, Highland; Totonaco de la Sierra; Totonac; Totonac (Sierra); Totonako; Totonaco;",At risk,120000.0,Totonacan; Totonac,"Zapotitlan, Coatepec, Huehuetla (Chilocoyo del Carmen), Ozelonacaxtla, Caxhuacan Olintla",,"Ethnologue distinguishes 9 Totonac languages: Totonac, Coyutla [toc] Totonac, Filomena Mata-Coahuitlán [tlp] Totonac, Highland [tos] Totonac, Papantla [top] Totonac, Tecpatlán [tcw] Totonac, Upper Necaxa [tku] Totonac, Ozumatlán [tqt] Totonac, Xicotepec de Juárez [too] Totonac, Yecuatla [tlc]. David Beck includes Coyutla under Sierra Totonac. However, MacKay and Trechsel say that Coyutla Totonac also seems to share a great deal of its morphology with the Northern varieties and thus may not be ""Sierra"" as Beck claims.  The classification of these and many other varieties must remain ""open"" until further fieldwork can be done and additional material made available. The categorization adopted here is that of Carolyn MacKay and Frank Trechsel. However, all acknowledge that there is no real consensus on the linguistic categorization of this area.",Mexico;,"Mexico, Central America, Caribbean","(19.9166666667, -97.4166666667)",2717,Mexico,19.9166666667,-97.4166666667
2993,3603,5192,slt,Sila,Sida; Asong; Kha Pai,Threatened,2118.0,Sino-Tibetan; Lolo-Burmese,,,"Kha Pai, ‘white slaves’, is a former pejorative name, and Asong is the name under which the earliest data was recorded in the 1890s (Bradley 2007).",Vietnam;Laos;,Southeast Asia,"(22.3094, 102.041)",2719,Vietnam,22.3094,102.041
2994,3604,5192,slt,Sila,Sida; Asong; Kha Pai,Threatened,2118.0,Sino-Tibetan; Lolo-Burmese,,,"Kha Pai, ‘white slaves’, is a former pejorative name, and Asong is the name under which the earliest data was recorded in the 1890s (Bradley 2007).",Vietnam;Laos;,Southeast Asia,"(22.3094, 102.041)",2719,Laos,22.3094,102.041
2995,3605,10559,mkc,Siliput,Mai; Maimai; Seleput; Sokorok,Endangered,263.0,Torricelli; Maimai,,,,Papua New Guinea;,Pacific,"(-3.61, 142.4)",2720,Papua New Guinea,-3.61,142.4
2996,3606,3228,xsp,Silopi,,Endangered,180.0,Trans-New Guinea; Madang,,,,Papua New Guinea;,Pacific,"(-5.135, 145.5784)",2721,Papua New Guinea,-5.135,145.5784
2997,3607,4616,sbw,Simba,Nsindak;,Threatened,3000.0,Niger-Congo; Atlantic-Congo; Benue-Congo; Southern Bantoid,,,,Gabon;,Africa,"(-1.292157, 10.925697)",2722,Gabon,-1.292157,10.925697
2998,3610,5692,smt,Simte,,Threatened,7150.0,Sino-Tibetan; Kukish,,,,India;,South Asia,"(24.1968, 93.3563)",2724,India,24.1968,93.3563
2999,3611,1067,sgp,Singpho,Sing-Fo; Kachin; Jingphaw,Threatened,2500.0,Sino-Tibetan; Bodish,Turung,,mutually unintelligible with Jingphaw/Kachin spoken in Burma (Morey 2006),India;,South Asia,"(27.5569, 96.7456)",2725,India,27.5569,96.7456
3000,3612,10785,nsw,Sinia,Navut,Endangered,520.0,"Austronesian, Malayo-Polynesian, Oceanic, Northern Vanuatu",,,,Vanuatu;,Pacific,,2726,Vanuatu,,
3001,3613,3817,skq,Sininkere,Silinkere; Silanke;,Threatened,6000.0,Niger-Congo; Mande; Western Mande,,,,Burkina Faso;,Africa,,2727,Burkina Faso,,
